image_id,width,height,identity,split
028999.jpg,445,616,32.0,train
089469.jpg,484,670,32.0,train
083891.jpg,351,486,32.0,train
123512.jpg,114,158,32.0,train
003273.jpg,411,569,32.0,train
007389.jpg,640,886,32.0,train
139555.jpg,359,497,32.0,train
024602.jpg,164,227,32.0,train
127755.jpg,75,104,9730.0,train
063102.jpg,208,288,9730.0,train
107589.jpg,161,223,9730.0,train
068754.jpg,133,184,9730.0,train
021377.jpg,99,137,9730.0,train
033311.jpg,109,151,9730.0,train
134882.jpg,187,259,9730.0,train
107783.jpg,120,166,9730.0,train
054614.jpg,525,727,9730.0,train
000703.jpg,151,209,9730.0,train
010483.jpg,133,184,9730.0,train
065040.jpg,107,148,9730.0,train
015156.jpg,94,130,9730.0,train
056741.jpg,164,227,9730.0,train
043981.jpg,133,184,9730.0,train
104000.jpg,166,230,9730.0,train
002983.jpg,96,133,9730.0,train
003171.jpg,198,274,9730.0,train
110569.jpg,166,230,9730.0,train
004909.jpg,99,137,9730.0,train
149914.jpg,130,180,10163.0,train
072696.jpg,237,328,10163.0,train
126376.jpg,229,317,10163.0,train
086364.jpg,257,356,10163.0,train
038478.jpg,229,317,10163.0,train
039245.jpg,263,364,10163.0,train
152632.jpg,229,317,10163.0,train
137793.jpg,156,216,10163.0,train
050231.jpg,281,389,10163.0,train
000551.jpg,130,180,10163.0,train
019650.jpg,328,454,10163.0,train
074376.jpg,476,659,10163.0,train
032584.jpg,263,364,10163.0,train
064692.jpg,75,104,10163.0,train
041316.jpg,231,320,10163.0,train
124785.jpg,203,281,10163.0,train
001159.jpg,172,238,10163.0,train
002300.jpg,213,295,10163.0,train
141980.jpg,198,274,10163.0,train
003547.jpg,234,324,10163.0,train
151988.jpg,692,958,9731.0,train
080390.jpg,289,400,9731.0,train
125671.jpg,151,209,9731.0,train
083321.jpg,382,529,9731.0,train
042655.jpg,216,299,9731.0,train
047841.jpg,502,695,9731.0,train
153138.jpg,650,900,9731.0,train
129870.jpg,281,389,9731.0,train
076662.jpg,101,140,9731.0,train
005394.jpg,213,295,9731.0,train
020692.jpg,179,248,9731.0,train
082034.jpg,179,248,9731.0,train
020912.jpg,367,508,9731.0,train
077280.jpg,156,216,9731.0,train
072987.jpg,546,756,9731.0,train
106475.jpg,419,580,9731.0,train
005938.jpg,226,313,9731.0,train
006579.jpg,127,176,9731.0,train
133472.jpg,164,227,9731.0,train
018775.jpg,177,245,9731.0,train
146987.jpg,312,432,10160.0,train
086868.jpg,250,346,10160.0,train
130622.jpg,316,446,10160.0,train
114191.jpg,231,320,10160.0,train
048297.jpg,255,353,10160.0,train
049425.jpg,138,191,10160.0,train
147636.jpg,187,259,10160.0,train
140236.jpg,146,202,10160.0,train
067179.jpg,221,306,10160.0,train
001300.jpg,218,302,10160.0,train
016884.jpg,205,284,10160.0,train
100984.jpg,447,619,10160.0,train
025441.jpg,203,281,10160.0,train
072554.jpg,330,457,10160.0,train
051374.jpg,229,317,10160.0,train
128427.jpg,374,518,10160.0,train
007490.jpg,213,295,10160.0,train
009086.jpg,354,490,10160.0,train
142944.jpg,299,414,10160.0,train
011363.jpg,146,202,10160.0,train
147275.jpg,312,432,6746.0,train
071608.jpg,367,508,6746.0,train
137156.jpg,564,781,6746.0,train
091565.jpg,221,306,6746.0,train
036987.jpg,138,191,6746.0,train
041984.jpg,1503,2081,6746.0,train
155428.jpg,114,158,6746.0,train
141223.jpg,174,241,6746.0,train
052963.jpg,281,389,6746.0,train
000100.jpg,364,504,6746.0,train
025940.jpg,343,475,6746.0,train
087041.jpg,1352,1872,6746.0,train
031522.jpg,437,594,6746.0,train
063969.jpg,270,374,6746.0,train
045668.jpg,117,162,6746.0,train
134403.jpg,1524,2110,6746.0,train
012139.jpg,187,259,6746.0,train
013226.jpg,146,202,6746.0,train
142076.jpg,348,482,6746.0,train
014585.jpg,364,504,6746.0,train
143434.jpg,156,216,6878.0,train
087409.jpg,273,378,6878.0,train
117932.jpg,190,263,6878.0,train
091579.jpg,218,302,6878.0,train
052627.jpg,161,223,6878.0,train
055385.jpg,216,299,6878.0,train
150969.jpg,185,256,6878.0,train
119491.jpg,172,238,6878.0,train
066797.jpg,172,238,6878.0,train
006917.jpg,208,288,6878.0,train
025794.jpg,140,194,6878.0,train
090821.jpg,83,115,6878.0,train
028954.jpg,187,259,6878.0,train
068403.jpg,198,274,6878.0,train
062037.jpg,101,140,6878.0,train
115490.jpg,169,234,6878.0,train
008200.jpg,133,184,6878.0,train
020658.jpg,130,180,6878.0,train
121747.jpg,104,144,6878.0,train
025466.jpg,133,184,6878.0,train
158989.jpg,182,252,3522.0,train
084083.jpg,133,184,3522.0,train
123448.jpg,172,238,3522.0,train
096243.jpg,385,533,3522.0,train
050137.jpg,101,140,3522.0,train
053546.jpg,343,475,3522.0,train
160869.jpg,125,173,3522.0,train
124135.jpg,177,245,3522.0,train
069717.jpg,221,306,3522.0,train
001097.jpg,276,382,3522.0,train
033796.jpg,117,162,3522.0,train
091346.jpg,151,209,3522.0,train
034937.jpg,169,234,3522.0,train
072365.jpg,156,216,3522.0,train
062168.jpg,263,364,3522.0,train
119220.jpg,182,252,3522.0,train
002230.jpg,151,209,3522.0,train
013132.jpg,187,259,3522.0,train
127742.jpg,205,284,3522.0,train
023915.jpg,205,284,3522.0,train
148660.jpg,205,284,2883.0,train
079318.jpg,252,349,2883.0,train
119800.jpg,268,371,2883.0,train
087669.jpg,296,410,2883.0,train
061054.jpg,122,169,2883.0,train
065848.jpg,203,281,2883.0,train
153940.jpg,621,860,2883.0,train
120839.jpg,848,1002,2883.0,train
071349.jpg,338,468,2883.0,train
002817.jpg,166,230,2883.0,train
035662.jpg,203,281,2883.0,train
081341.jpg,177,245,2883.0,train
043311.jpg,99,137,2883.0,train
073936.jpg,265,367,2883.0,train
069744.jpg,281,389,2883.0,train
117805.jpg,164,227,2883.0,train
023646.jpg,156,216,2883.0,train
026243.jpg,224,310,2883.0,train
129069.jpg,263,364,2883.0,train
028038.jpg,146,202,2883.0,train
142926.jpg,941,1303,4119.0,train
091717.jpg,289,400,4119.0,train
125551.jpg,226,313,4119.0,train
099394.jpg,364,504,4119.0,train
037086.jpg,307,425,4119.0,train
043127.jpg,244,338,4119.0,train
144590.jpg,208,288,4119.0,train
130668.jpg,536,742,4119.0,train
055152.jpg,309,428,4119.0,train
006516.jpg,286,396,4119.0,train
019123.jpg,598,828,4119.0,train
096187.jpg,458,634,4119.0,train
022515.jpg,359,497,4119.0,train
064127.jpg,148,205,4119.0,train
054086.jpg,244,338,4119.0,train
121566.jpg,385,533,4119.0,train
007509.jpg,143,198,4119.0,train
009104.jpg,338,468,4119.0,train
136276.jpg,247,342,4119.0,train
016048.jpg,239,331,4119.0,train
147022.jpg,140,194,6044.0,train
088875.jpg,361,500,6044.0,train
123292.jpg,281,389,6044.0,train
096544.jpg,668,925,6044.0,train
064957.jpg,174,241,6044.0,train
070167.jpg,101,140,6044.0,train
155252.jpg,252,349,6044.0,train
123797.jpg,91,126,6044.0,train
077395.jpg,112,155,6044.0,train
008116.jpg,122,169,6044.0,train
015736.jpg,190,263,6044.0,train
089139.jpg,166,230,6044.0,train
020283.jpg,135,187,6044.0,train
080792.jpg,104,144,6044.0,train
076244.jpg,117,162,6044.0,train
114730.jpg,699,968,6044.0,train
009102.jpg,169,234,6044.0,train
013279.jpg,265,367,6044.0,train
140868.jpg,117,162,6044.0,train
013583.jpg,99,137,6044.0,train
156945.jpg,62,86,2892.0,train
103731.jpg,104,144,2892.0,train
149477.jpg,234,324,2892.0,train
111985.jpg,234,324,2892.0,train
075879.jpg,237,328,2892.0,train
080456.jpg,182,252,2892.0,train
158075.jpg,101,140,2892.0,train
151167.jpg,143,198,2892.0,train
089104.jpg,304,421,2892.0,train
033383.jpg,198,274,2892.0,train
054221.jpg,192,266,2892.0,train
110207.jpg,252,311,2892.0,train
056628.jpg,205,284,2892.0,train
093638.jpg,109,151,2892.0,train
086511.jpg,216,299,2892.0,train
147962.jpg,133,184,2892.0,train
044545.jpg,107,148,2892.0,train
052646.jpg,237,328,2892.0,train
155054.jpg,179,248,2892.0,train
053959.jpg,185,256,2892.0,train
158260.jpg,161,223,7541.0,train
096371.jpg,117,162,7541.0,train
142444.jpg,195,270,7541.0,train
114323.jpg,200,277,7541.0,train
047973.jpg,198,274,7541.0,train
049423.jpg,260,360,7541.0,train
159421.jpg,143,198,7541.0,train
154186.jpg,177,245,7541.0,train
076915.jpg,530,734,7541.0,train
000124.jpg,785,967,7541.0,train
011956.jpg,143,198,7541.0,train
105894.jpg,166,230,7541.0,train
033901.jpg,689,954,7541.0,train
088651.jpg,837,1078,7541.0,train
069496.jpg,369,511,7541.0,train
141886.jpg,234,324,7541.0,train
007542.jpg,192,266,7541.0,train
009038.jpg,549,760,7541.0,train
154483.jpg,143,198,7541.0,train
010523.jpg,112,155,7541.0,train
160740.jpg,156,216,6806.0,train
083112.jpg,135,187,6806.0,train
123442.jpg,234,324,6806.0,train
089925.jpg,257,356,6806.0,train
055165.jpg,1014,1404,6806.0,train
056843.jpg,182,252,6806.0,train
161310.jpg,432,598,6806.0,train
139473.jpg,146,202,6806.0,train
067365.jpg,96,133,6806.0,train
001661.jpg,140,194,6806.0,train
032851.jpg,143,198,6806.0,train
084575.jpg,203,281,6806.0,train
038671.jpg,120,166,6806.0,train
070235.jpg,255,353,6806.0,train
061550.jpg,291,403,6806.0,train
116441.jpg,164,227,6806.0,train
021793.jpg,179,248,6806.0,train
023140.jpg,114,158,6806.0,train
157213.jpg,177,245,6806.0,train
026446.jpg,159,220,6806.0,train
151003.jpg,91,126,565.0,train
091438.jpg,107,148,565.0,train
138345.jpg,221,306,565.0,train
102206.jpg,221,306,565.0,train
062893.jpg,114,158,565.0,train
064210.jpg,161,223,565.0,train
155266.jpg,112,155,565.0,train
142460.jpg,120,166,565.0,train
080055.jpg,101,140,565.0,train
003731.jpg,190,263,565.0,train
031919.jpg,343,475,565.0,train
097629.jpg,148,205,565.0,train
037958.jpg,125,173,565.0,train
081350.jpg,104,144,565.0,train
071855.jpg,127,176,565.0,train
137832.jpg,143,198,565.0,train
006091.jpg,159,220,565.0,train
006496.jpg,244,338,565.0,train
145207.jpg,211,292,565.0,train
029841.jpg,91,126,565.0,train
149586.jpg,218,302,4112.0,train
067244.jpg,351,486,4112.0,train
126742.jpg,281,389,4112.0,train
074059.jpg,166,230,4112.0,train
043296.jpg,133,184,4112.0,train
046847.jpg,88,122,4112.0,train
149906.jpg,559,774,4112.0,train
134299.jpg,78,108,4112.0,train
061154.jpg,112,155,4112.0,train
017446.jpg,764,1058,4112.0,train
035610.jpg,429,594,4112.0,train
071093.jpg,221,306,4112.0,train
037970.jpg,91,126,4112.0,train
065204.jpg,70,97,4112.0,train
059414.jpg,211,292,4112.0,train
122372.jpg,624,864,4112.0,train
022258.jpg,374,518,4112.0,train
028830.jpg,312,432,4112.0,train
139654.jpg,101,140,4112.0,train
034984.jpg,385,533,4112.0,train
147748.jpg,525,727,5391.0,train
084916.jpg,257,356,5391.0,train
112609.jpg,294,407,5391.0,train
097311.jpg,291,403,5391.0,train
054467.jpg,356,493,5391.0,train
060242.jpg,374,518,5391.0,train
157721.jpg,278,385,5391.0,train
118763.jpg,177,245,5391.0,train
070766.jpg,195,270,5391.0,train
002604.jpg,390,540,5391.0,train
032349.jpg,343,475,5391.0,train
085215.jpg,304,421,5391.0,train
035572.jpg,268,371,5391.0,train
076277.jpg,229,317,5391.0,train
066905.jpg,276,382,5391.0,train
106875.jpg,257,356,5391.0,train
011222.jpg,348,482,5391.0,train
023440.jpg,400,554,5391.0,train
125246.jpg,195,270,5391.0,train
028283.jpg,512,709,5391.0,train
147959.jpg,437,605,9720.0,train
104357.jpg,257,356,9720.0,train
131160.jpg,504,698,9720.0,train
109766.jpg,432,598,9720.0,train
043854.jpg,320,443,9720.0,train
066073.jpg,458,634,9720.0,train
148603.jpg,541,749,9720.0,train
133420.jpg,187,259,9720.0,train
078243.jpg,203,281,9720.0,train
005858.jpg,338,468,9720.0,train
023853.jpg,1030,1426,9720.0,train
105342.jpg,208,288,9720.0,train
026425.jpg,190,263,9720.0,train
094542.jpg,273,378,9720.0,train
076490.jpg,304,421,9720.0,train
129688.jpg,260,360,9720.0,train
007807.jpg,237,328,9720.0,train
013727.jpg,315,436,9720.0,train
134699.jpg,645,893,9720.0,train
014713.jpg,666,922,9720.0,train
148247.jpg,185,256,23.0,train
073598.jpg,96,133,23.0,train
132276.jpg,221,306,23.0,train
084738.jpg,151,209,23.0,train
047412.jpg,138,191,23.0,train
050720.jpg,351,486,23.0,train
152805.jpg,226,313,23.0,train
133343.jpg,250,346,23.0,train
059663.jpg,351,486,23.0,train
004488.jpg,367,508,23.0,train
028404.jpg,224,310,23.0,train
083196.jpg,218,302,23.0,train
040878.jpg,159,220,23.0,train
065169.jpg,348,482,23.0,train
053185.jpg,250,346,23.0,train
116621.jpg,159,220,23.0,train
005103.jpg,140,194,23.0,train
019513.jpg,208,288,23.0,train
139794.jpg,213,295,23.0,train
024097.jpg,218,302,23.0,train
131612.jpg,205,284,7158.0,train
076792.jpg,164,227,7158.0,train
117946.jpg,218,302,7158.0,train
081614.jpg,372,515,7158.0,train
041226.jpg,354,490,7158.0,train
041721.jpg,117,162,7158.0,train
138890.jpg,309,428,7158.0,train
118671.jpg,211,292,7158.0,train
062239.jpg,679,940,7158.0,train
004758.jpg,252,349,7158.0,train
031322.jpg,450,623,7158.0,train
079818.jpg,374,518,7158.0,train
033824.jpg,75,104,7158.0,train
068078.jpg,416,576,7158.0,train
060056.jpg,164,227,7158.0,train
108326.jpg,96,133,7158.0,train
011449.jpg,182,252,7158.0,train
016043.jpg,309,428,7158.0,train
128850.jpg,224,310,7158.0,train
022546.jpg,309,428,7158.0,train
132705.jpg,286,396,2844.0,train
074646.jpg,172,238,2844.0,train
116503.jpg,432,598,2844.0,train
080003.jpg,122,169,2844.0,train
040378.jpg,179,248,2844.0,train
042823.jpg,146,202,2844.0,train
147428.jpg,138,191,2844.0,train
123298.jpg,280,454,2844.0,train
054759.jpg,231,320,2844.0,train
003743.jpg,187,259,2844.0,train
017818.jpg,182,252,2844.0,train
076682.jpg,216,299,2844.0,train
017932.jpg,203,281,2844.0,train
063502.jpg,205,284,2844.0,train
050673.jpg,182,252,2844.0,train
093748.jpg,166,230,2844.0,train
008351.jpg,159,220,2844.0,train
008661.jpg,185,256,2844.0,train
123922.jpg,117,162,2844.0,train
008913.jpg,151,209,2844.0,train
157666.jpg,234,324,3600.0,train
056061.jpg,312,432,3600.0,train
135626.jpg,335,464,3600.0,train
064706.jpg,229,317,3600.0,train
034477.jpg,281,389,3600.0,train
034877.jpg,533,738,3600.0,train
159824.jpg,114,158,3600.0,train
138013.jpg,255,353,3600.0,train
039377.jpg,361,500,3600.0,train
005602.jpg,179,248,3600.0,train
023008.jpg,276,382,3600.0,train
062407.jpg,437,605,3600.0,train
024078.jpg,499,691,3600.0,train
041876.jpg,198,274,3600.0,train
039095.jpg,335,464,3600.0,train
135611.jpg,244,338,3600.0,train
008878.jpg,218,302,3600.0,train
012827.jpg,361,500,3600.0,train
143439.jpg,348,482,3600.0,train
020914.jpg,247,342,3600.0,train
138412.jpg,208,288,4162.0,train
096715.jpg,226,313,4162.0,train
124649.jpg,101,140,4162.0,train
099648.jpg,156,216,4162.0,train
058487.jpg,109,151,4162.0,train
058746.jpg,203,281,4162.0,train
158687.jpg,164,227,4162.0,train
124820.jpg,164,227,4162.0,train
082305.jpg,91,126,4162.0,train
028246.jpg,112,155,4162.0,train
050371.jpg,138,191,4162.0,train
099399.jpg,75,104,4162.0,train
055507.jpg,179,248,4162.0,train
082958.jpg,101,140,4162.0,train
061953.jpg,247,342,4162.0,train
120221.jpg,130,180,4162.0,train
028894.jpg,86,119,4162.0,train
044763.jpg,161,223,4162.0,train
127083.jpg,203,281,4162.0,train
046031.jpg,133,184,4162.0,train
143736.jpg,213,295,5321.0,train
085849.jpg,99,137,5321.0,train
120394.jpg,289,400,5321.0,train
098380.jpg,229,317,5321.0,train
039651.jpg,231,320,5321.0,train
048246.jpg,146,202,5321.0,train
151448.jpg,598,828,5321.0,train
122100.jpg,200,277,5321.0,train
076237.jpg,450,623,5321.0,train
001198.jpg,99,137,5321.0,train
020186.jpg,169,234,5321.0,train
092199.jpg,413,572,5321.0,train
033775.jpg,104,144,5321.0,train
076779.jpg,309,428,5321.0,train
062817.jpg,185,256,5321.0,train
119927.jpg,192,266,5321.0,train
012601.jpg,164,227,5321.0,train
018031.jpg,122,169,5321.0,train
131061.jpg,460,637,5321.0,train
018973.jpg,244,338,5321.0,train
143640.jpg,127,176,9687.0,train
078230.jpg,863,1195,9687.0,train
116399.jpg,239,331,9687.0,train
084631.jpg,603,835,9687.0,train
027510.jpg,208,288,9687.0,train
040352.jpg,172,238,9687.0,train
144917.jpg,312,432,9687.0,train
126553.jpg,250,346,9687.0,train
053626.jpg,273,378,9687.0,train
001828.jpg,146,202,9687.0,train
017060.jpg,211,292,9687.0,train
078323.jpg,174,241,9687.0,train
019616.jpg,624,864,9687.0,train
062008.jpg,172,238,9687.0,train
050102.jpg,276,382,9687.0,train
114975.jpg,164,227,9687.0,train
003076.jpg,226,313,9687.0,train
012768.jpg,252,349,9687.0,train
136476.jpg,195,270,9687.0,train
015009.jpg,185,256,9687.0,train
120096.jpg,450,623,4154.0,train
054635.jpg,166,230,4154.0,train
089406.jpg,216,299,4154.0,train
069817.jpg,517,716,4154.0,train
028614.jpg,335,464,4154.0,train
037381.jpg,458,634,4154.0,train
132838.jpg,502,695,4154.0,train
112576.jpg,260,360,4154.0,train
040405.jpg,541,749,4154.0,train
007113.jpg,231,320,4154.0,train
019756.jpg,572,792,4154.0,train
055781.jpg,598,828,4154.0,train
020245.jpg,237,328,4154.0,train
043573.jpg,278,385,4154.0,train
040088.jpg,645,893,4154.0,train
088864.jpg,213,295,4154.0,train
007602.jpg,504,698,4154.0,train
014256.jpg,572,792,4154.0,train
117806.jpg,403,558,4154.0,train
018986.jpg,250,346,4154.0,train
153944.jpg,528,731,7142.0,train
091432.jpg,614,850,7142.0,train
130014.jpg,86,119,7142.0,train
100190.jpg,198,274,7142.0,train
050866.jpg,190,263,7142.0,train
051335.jpg,101,140,7142.0,train
159509.jpg,299,414,7142.0,train
137279.jpg,62,86,7142.0,train
069457.jpg,231,320,7142.0,train
010452.jpg,229,317,7142.0,train
026516.jpg,99,137,7142.0,train
094647.jpg,99,137,7142.0,train
034066.jpg,673,932,7142.0,train
076415.jpg,239,331,7142.0,train
065055.jpg,445,637,7142.0,train
125829.jpg,169,234,7142.0,train
010837.jpg,140,194,7142.0,train
015541.jpg,164,227,7142.0,train
138306.jpg,172,238,7142.0,train
019617.jpg,252,349,7142.0,train
151924.jpg,380,526,665.0,train
093771.jpg,122,169,665.0,train
134069.jpg,551,763,665.0,train
105659.jpg,159,220,665.0,train
064586.jpg,164,227,665.0,train
066363.jpg,114,158,665.0,train
153659.jpg,135,187,665.0,train
138447.jpg,114,158,665.0,train
083826.jpg,146,202,665.0,train
000799.jpg,161,223,665.0,train
031620.jpg,96,133,665.0,train
097748.jpg,164,227,665.0,train
036613.jpg,146,202,665.0,train
088246.jpg,94,130,665.0,train
078800.jpg,177,245,665.0,train
134019.jpg,166,230,665.0,train
008543.jpg,257,356,665.0,train
013274.jpg,156,216,665.0,train
140788.jpg,177,245,665.0,train
022573.jpg,148,205,665.0,train
144539.jpg,572,792,6066.0,train
076394.jpg,1139,1577,6066.0,train
114845.jpg,229,317,6066.0,train
089112.jpg,192,266,6066.0,train
039825.jpg,112,155,6066.0,train
040295.jpg,408,565,6066.0,train
145061.jpg,216,299,6066.0,train
116673.jpg,96,133,6066.0,train
073750.jpg,208,288,6066.0,train
001672.jpg,140,194,6066.0,train
017130.jpg,135,187,6066.0,train
084479.jpg,107,148,6066.0,train
020228.jpg,120,166,6066.0,train
074503.jpg,463,641,6066.0,train
050609.jpg,185,256,6066.0,train
109208.jpg,185,256,6066.0,train
003652.jpg,692,958,6066.0,train
011964.jpg,484,670,6066.0,train
142745.jpg,231,320,6066.0,train
014108.jpg,120,166,6066.0,train
150622.jpg,411,569,6065.0,train
095119.jpg,208,288,6065.0,train
125868.jpg,299,414,6065.0,train
104683.jpg,112,155,6065.0,train
048232.jpg,138,191,6065.0,train
050150.jpg,187,259,6065.0,train
154983.jpg,346,479,6065.0,train
126875.jpg,234,324,6065.0,train
084664.jpg,205,284,6065.0,train
002342.jpg,884,1224,6065.0,train
012844.jpg,239,331,6065.0,train
097099.jpg,278,385,6065.0,train
024636.jpg,140,194,6065.0,train
088042.jpg,133,184,6065.0,train
079180.jpg,598,828,6065.0,train
119762.jpg,208,288,6065.0,train
002857.jpg,151,209,6065.0,train
002928.jpg,348,482,6065.0,train
128890.jpg,549,760,6065.0,train
011161.jpg,320,443,6065.0,train
138432.jpg,99,137,7613.0,train
084923.jpg,211,292,7613.0,train
116650.jpg,874,1210,7613.0,train
092791.jpg,952,1318,7613.0,train
054812.jpg,504,698,7613.0,train
056478.jpg,749,1037,7613.0,train
139047.jpg,291,403,7613.0,train
123832.jpg,250,346,7613.0,train
073049.jpg,143,198,7613.0,train
015794.jpg,601,832,7613.0,train
038605.jpg,588,814,7613.0,train
086375.jpg,395,547,7613.0,train
041526.jpg,559,774,7613.0,train
078200.jpg,190,263,7613.0,train
068682.jpg,650,900,7613.0,train
115455.jpg,437,605,7613.0,train
018143.jpg,224,310,7613.0,train
019228.jpg,338,468,7613.0,train
125800.jpg,463,641,7613.0,train
028017.jpg,112,155,7613.0,train
126777.jpg,148,205,2847.0,train
056183.jpg,83,115,2847.0,train
084770.jpg,120,166,2847.0,train
064563.jpg,244,338,2847.0,train
020695.jpg,169,234,2847.0,train
023954.jpg,107,148,2847.0,train
132852.jpg,276,382,2847.0,train
097314.jpg,122,169,2847.0,train
040559.jpg,114,158,2847.0,train
001537.jpg,117,162,2847.0,train
010871.jpg,179,248,2847.0,train
057852.jpg,140,194,2847.0,train
015076.jpg,164,227,2847.0,train
047470.jpg,143,198,2847.0,train
035717.jpg,120,166,2847.0,train
083187.jpg,320,443,2847.0,train
002651.jpg,216,280,2847.0,train
008203.jpg,70,97,2847.0,train
111240.jpg,218,302,2847.0,train
009279.jpg,91,126,2847.0,train
121820.jpg,528,731,5353.0,train
051529.jpg,161,223,5353.0,train
108632.jpg,96,133,5353.0,train
059741.jpg,377,522,5353.0,train
023045.jpg,146,202,5353.0,train
025975.jpg,211,292,5353.0,train
124053.jpg,226,313,5353.0,train
109127.jpg,148,205,5353.0,train
040322.jpg,205,284,5353.0,train
003025.jpg,192,266,5353.0,train
010177.jpg,343,475,5353.0,train
058468.jpg,174,241,5353.0,train
015542.jpg,338,438,5353.0,train
042219.jpg,133,184,5353.0,train
038979.jpg,133,184,5353.0,train
081015.jpg,281,389,5353.0,train
003718.jpg,299,414,5353.0,train
009134.jpg,143,198,5353.0,train
115532.jpg,127,176,5353.0,train
009593.jpg,179,248,5353.0,train
129078.jpg,567,785,3641.0,train
058797.jpg,270,374,3641.0,train
115771.jpg,114,158,3641.0,train
078959.jpg,331,490,3641.0,train
036342.jpg,143,198,3641.0,train
043005.jpg,372,515,3641.0,train
140938.jpg,148,205,3641.0,train
116737.jpg,242,335,3641.0,train
048082.jpg,117,162,3641.0,train
006750.jpg,244,338,3641.0,train
015030.jpg,83,115,3641.0,train
075526.jpg,164,227,3641.0,train
017636.jpg,226,313,3641.0,train
051122.jpg,166,230,3641.0,train
045136.jpg,120,166,3641.0,train
115473.jpg,174,241,3641.0,train
007567.jpg,151,209,3641.0,train
008896.jpg,179,248,3641.0,train
120106.jpg,101,140,3641.0,train
014454.jpg,130,180,3641.0,train
153165.jpg,172,238,10167.0,train
090393.jpg,289,400,10167.0,train
105500.jpg,255,353,10167.0,train
098823.jpg,127,176,10167.0,train
031169.jpg,234,324,10167.0,train
043578.jpg,270,374,10167.0,train
157983.jpg,224,310,10167.0,train
125954.jpg,164,227,10167.0,train
052247.jpg,1032,1429,10167.0,train
005703.jpg,343,475,10167.0,train
026392.jpg,164,227,10167.0,train
091223.jpg,156,216,10167.0,train
027319.jpg,216,299,10167.0,train
055838.jpg,169,234,10167.0,train
048289.jpg,177,245,10167.0,train
105152.jpg,138,191,10167.0,train
010793.jpg,224,310,10167.0,train
012887.jpg,200,277,10167.0,train
127093.jpg,182,252,10167.0,train
014246.jpg,187,259,10167.0,train
143201.jpg,257,356,14.0,train
101078.jpg,268,371,14.0,train
130562.jpg,226,313,14.0,train
109040.jpg,198,274,14.0,train
066818.jpg,265,367,14.0,train
069364.jpg,172,238,14.0,train
147081.jpg,393,544,14.0,train
139081.jpg,286,396,14.0,train
085653.jpg,270,374,14.0,train
032486.jpg,239,331,14.0,train
052645.jpg,226,313,14.0,train
107724.jpg,211,292,14.0,train
055899.jpg,315,436,14.0,train
092944.jpg,120,166,14.0,train
073286.jpg,208,288,14.0,train
129831.jpg,161,223,14.0,train
041293.jpg,624,864,14.0,train
044192.jpg,211,292,14.0,train
139619.jpg,525,727,14.0,train
051809.jpg,229,317,14.0,train
138808.jpg,221,306,5344.0,train
061162.jpg,543,752,5344.0,train
096828.jpg,218,302,5344.0,train
070330.jpg,390,540,5344.0,train
020860.jpg,226,313,5344.0,train
024720.jpg,268,371,5344.0,train
142029.jpg,146,202,5344.0,train
112500.jpg,359,497,5344.0,train
044172.jpg,400,554,5344.0,train
003405.jpg,203,281,5344.0,train
010378.jpg,1050,1454,5344.0,train
065366.jpg,156,216,5344.0,train
014481.jpg,473,655,5344.0,train
056019.jpg,546,756,5344.0,train
035047.jpg,229,317,5344.0,train
094096.jpg,393,544,5344.0,train
004475.jpg,520,720,5344.0,train
006574.jpg,491,680,5344.0,train
120079.jpg,247,342,5344.0,train
008675.jpg,359,497,5344.0,train
150979.jpg,322,446,9700.0,train
087281.jpg,278,385,9700.0,train
141859.jpg,229,317,9700.0,train
098275.jpg,224,310,9700.0,train
045258.jpg,946,1310,9700.0,train
049194.jpg,133,184,9700.0,train
156963.jpg,296,410,9700.0,train
143652.jpg,211,292,9700.0,train
071076.jpg,164,227,9700.0,train
008830.jpg,237,328,9700.0,train
029099.jpg,374,518,9700.0,train
087942.jpg,320,443,9700.0,train
035446.jpg,192,266,9700.0,train
074063.jpg,216,299,9700.0,train
065208.jpg,845,1170,9700.0,train
140530.jpg,166,230,9700.0,train
009717.jpg,211,292,9700.0,train
016195.jpg,650,900,9700.0,train
145522.jpg,374,518,9700.0,train
020934.jpg,416,576,9700.0,train
142783.jpg,114,158,9701.0,train
101041.jpg,143,198,9701.0,train
135179.jpg,114,158,9701.0,train
109616.jpg,140,194,9701.0,train
050008.jpg,127,176,9701.0,train
059594.jpg,91,126,9701.0,train
155170.jpg,159,220,9701.0,train
135400.jpg,143,198,9701.0,train
090093.jpg,143,198,9701.0,train
000319.jpg,198,274,9701.0,train
021358.jpg,125,173,9701.0,train
108175.jpg,127,176,9701.0,train
025191.jpg,159,220,9701.0,train
095433.jpg,221,306,9701.0,train
076938.jpg,125,173,9701.0,train
131284.jpg,101,140,9701.0,train
004141.jpg,122,169,9701.0,train
006880.jpg,130,180,9701.0,train
135933.jpg,88,122,9701.0,train
016407.jpg,169,234,9701.0,train
153976.jpg,237,328,2859.0,train
096373.jpg,247,342,2859.0,train
122257.jpg,148,205,2859.0,train
099447.jpg,117,162,2859.0,train
071828.jpg,99,137,2859.0,train
077324.jpg,302,418,2859.0,train
159204.jpg,221,306,2859.0,train
126482.jpg,1043,1444,2859.0,train
090527.jpg,99,137,2859.0,train
007898.jpg,200,277,2859.0,train
044775.jpg,788,1091,2859.0,train
098809.jpg,195,270,2859.0,train
